entity_id,entity_name,entity_type,query,title,url,summary,doc_date,channel,file_type,source_site,api_attachments,score,matched_terms,error
RESCUE-007,喹乙醇,drug,喹乙醇通知,关于征求《关于停止喹乙醇、氨苯胂酸、洛克沙胂用于食品动物的公告》（征求意见稿）意见的函,https://www.moa.gov.cn/hd/zqyj/201712/t20171219_6109343.htm,停止生产喹乙醇...,2017-12-06,互动,html,www.moa.gov.cn,{},48,entity_in_title;suffix:公告,
RESCUE-007,喹乙醇,drug,喹乙醇通知,中华人民共和国农业部公告 第2638号,https://www.moa.gov.cn/govpublic/SYJ/201801/t20180112_6134888.htm,我部停止受理喹乙醇...,2018-01-12,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/SYJ/201801/P020180112608416473270.ceb"": ""农业部公告2638（）.CEB""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,
RESCUE-007,喹乙醇,drug,喹乙醇通知,农业部再禁3种兽药用于食品动物——农业部兽医局负责人就禁止喹乙醇等3种兽药用于食品动物等有关情况答记者问,http://www.moa.gov.cn/xw/zwdt/201801/t20180119_6135358.htm,停止在食品动物中使用喹乙醇...,2018-01-19,新闻,html,www.moa.gov.cn,{},48,entity_in_title;suffix:兽药,
RESCUE-007,喹乙醇,drug,喹乙醇通知,农业农村部办公厅关于2018年上半年畜禽及蜂产品兽药残留监控检测结果的通报,https://www.moa.gov.cn/govpublic/SYJ/201808/t20180829_6156498.htm,农业部关于印发2018年动物及动物产品兽药残留监控计划的通知...,2018-08-29,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/SYJ/201808/P020180829398860436480.ceb"": ""nby41.ceb""}",-14,entity_not_found;suffix:兽药;priority_channel;has_api_attachments,
RESCUE-007,喹乙醇,drug,喹乙醇通知,中华人民共和国农业部公告 第 1738 号,http://www.moa.gov.cn/govpublic/SYJ/201204/t20120417_2604309.htm,喹乙醇预混剂...,2012-04-17,政策,html,www.moa.gov.cn,"{""http://www.moa.gov.cn/govpublic/SYJ/201204/P020120417395042903284.ceb"": ""公告1738号.ceb"", ""http://www.moa.gov.cn/govpublic/SYJ/201204/P020120417395042902939.doc"": ""附件：注销证书目录.doc"", ""http://www.moa.gov.cn/govpublic/SYJ/201204/P020120417395042435269.xls"": ""注销文号目录.xls""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,
RESCUE-007,喹乙醇,drug,喹乙醇通知,农业部办公厅关于饲料生产企业违规使用饲料药物添加剂处理意见的函,https://www.moa.gov.cn/govpublic/CYZCFGS/201006/t20100606_1532760.htm,对喹乙醇预混剂等饲料药物添加剂的适用动物...,2009-03-20,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/CYZCFGS/201006/P020100606569813424084.ceb"": ""农办政函〔2009〕24号.ceb""}",28,entity_in_summary;priority_channel;has_api_attachments,
RESCUE-007,喹乙醇,drug,喹乙醇通知,关于政协第十三届全国委员会第四次会议第0821号（农业水利类075号）提案答复的函,https://www.moa.gov.cn/govpublic/xmsyj/202108/t20210830_6375162.htm,喹乙醇...,2021-08-30,政策,html,www.moa.gov.cn,{},8,entity_in_summary;low_value_title;priority_channel,
RESCUE-007,喹乙醇,drug,喹乙醇监测,附表1-计划.xls,http://www.moa.gov.cn/gk/tzgg_1/tz/201202/P020120210348836435838.xls,2012年度动物及动物产品兽药残留监控承担单位和监测重点...,2012-02-10,公开,excel,www.moa.gov.cn,{},-40,entity_not_found;priority_channel,
RESCUE-007,喹乙醇,drug,喹乙醇监测,附件3：2017年第二季度辖区计划不合格产品汇总表20171004.doc,http://www.moa.gov.cn/gk/tzgg_1/tz/201711/P020171101585947638539.doc,监测抽检...,2017-11-01,公开,word,www.moa.gov.cn,{},-40,entity_not_found;priority_channel,
RESCUE-007,喹乙醇,drug,喹乙醇监测,附件1-1 国家不合格产品汇总表.doc,http://www.moa.gov.cn/gk/tzgg_1/tz/201109/P020110907563266187361.doc,监测抽检...,2011-09-07,公开,word,www.moa.gov.cn,{},-40,entity_not_found;priority_channel,
RESCUE-002,二甲硝咪唑,drug,二甲硝咪唑通知,中华人民共和国农业部公告第545号,https://www.moa.gov.cn/govpublic/SCYJJXXS/201006/t20100606_1532955.htm,饲料中二甲硝咪唑的测定...,2005-09-21,政策,html,www.moa.gov.cn,{},38,entity_in_summary;suffix:公告;priority_channel,
RESCUE-002,二甲硝咪唑,drug,二甲硝咪唑通知,发布《残留监控计划》和《2002年度残留监控计划》,http://www.moa.gov.cn/gk/tzgg_1/gg/200210/t20021016_14298.htm,甲硝咪唑...,2002-06-10,公开,html,www.moa.gov.cn,{},-40,entity_not_found;priority_channel,
RESCUE-002,二甲硝咪唑,drug,二甲硝咪唑通知,中华人民共和国农业部公告 第545号,http://www.moa.gov.cn/gk/tzgg_1/gg/200510/t20051021_479329.htm,饲料中二甲硝咪唑的测定...,2005-10-12,公开,html,www.moa.gov.cn,{},38,entity_in_summary;suffix:公告;priority_channel,
RESCUE-002,二甲硝咪唑,drug,二甲硝咪唑通知,批准日本武田药品工业株式会社等7家公司的7 种兽药产品在我国注册或再注册,http://www.moa.gov.cn/gk/tzgg_1/gg/200210/t20021016_14626.htm,复方二甲硝咪唑可溶性粉...,2001-04-02,公开,html,www.moa.gov.cn,{},38,entity_in_summary;suffix:兽药;priority_channel,
RESCUE-003,罗硝唑,drug,罗硝唑通知,附件.doc,https://www.moa.gov.cn/govpublic/xmsyj/202005/P020200508518681078507.doc,本方法罗硝唑...,2020-05-08,政策,word,www.moa.gov.cn,{},20,entity_in_summary;priority_channel,
RESCUE-003,罗硝唑,drug,罗硝唑通知,兽药非法添加物检测标准与方法汇总,https://xmsyj.moa.gov.cn/zcjd/202403/t20240321_6452006.htm,罗硝唑...,2024-03-21,新闻,html,xmsyj.moa.gov.cn,"{""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537386365269.pdf"": ""中华人民共和国农业农村部公告第611号-复方麻黄散中非法添加咋烯酮检查方法.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537365308338.pdf"": ""农业部公告第2448号-12.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537373984565.pdf"": ""农业部公告第2448号-27.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537358143820.pdf"": ""农业部公告第2395号.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537378132598.pdf"": ""农业部公告第2451号-4.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537361489847.pdf"": ""农业部公告第2448号-6.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537368372653.pdf"": ""农业部公告第2448号-18.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537366444376.pdf"": ""农业部公告第2448号-13.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537376512789.pdf"": ""农业部公告第2448号-34.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537370749617.pdf"": ""农业部公告第2448号-20.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537373637374.pdf"": ""农业部公告第2448号-26.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537366820888.pdf"": ""农业部公告第2448号-14.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537374365927.pdf"": ""农业部公告第2448号-28.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537373305577.pdf"": ""农业部公告第2448号-25.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537362914813.pdf"": ""农业部公告第2448号-9.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537377642126.pdf"": ""农业部公告第2451号-3.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537383902768.pdf"": ""中华人民共和国农业农村部公告第199号.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537385513973.pdf"": ""中华人民共和国农业农村部公告第485号.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240322410746185916.pdf"": ""农业部公告第2538号.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537385129575.pdf"": ""中华人民共和国农业农村部公告第384号.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537367229953.pdf"": ""农业部公告第2448号-15.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537370177273.pdf"": ""农业部公告第2448号-19.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537371791519.pdf"": ""农业部公告第2448号-23.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537367586408.pdf"": ""农业部公告第2448号-16.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537362044945.pdf"": ""农业部公告第2448号-7.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537376933762.pdf"": ""农业部公告第2451号-1.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537358599595.pdf"": ""农业部公告第2398号.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537374703752.pdf"": ""农业部公告第2448号-29.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537375756540.pdf"": ""农业部公告第2448号-32.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537381670858.pdf"": ""农业部公告第2451号-5.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537387134582.pdf"": ""中华人民共和国农业农村部公告第169号.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537371452160.pdf"": ""农业部公告第2448号-22.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537372948944.pdf"": ""农业部公告第2448号-24.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537375408415.pdf"": ""农业部公告第2448号-31.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537360607573.pdf"": ""农业部公告第2448号-4.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537383112052.pdf"": ""农业部公告第2571号.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537371101130.pdf"": ""农业部公告第2448号-21.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537358988985.pdf"": ""农业部公告第2448号-1.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537382699851.pdf"": ""农业部公告第2494号.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537377280279.pdf"": ""农业部公告第2451号-2.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537359715723.pdf"": ""农业部公告第2448号-2.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537384755582.pdf"": ""中华人民共和国农业农村部公告第361号.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537375044869.pdf"": ""农业部公告第2448号-30.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537363754418.pdf"": ""农业部公告第2448号-11.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537367977936.pdf"": ""农业部公告第2448号-17.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537360087664.pdf"": ""农业部公告第2448号-3.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537384333191.pdf"": ""中华人民共和国农业农村部公告第289号.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537363343773.pdf"": ""农业部公告第2448号-10.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240322410745368369.pdf"": ""中华人民共和国农业农村部公告第717号.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537376129656.pdf"": ""农业部公告第2448号-33.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537385923163.pdf"": ""中华人民共和国农业农村部公告第611号-恩诺沙星注射液中非法添加吠塞米检查方法.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537361067867.pdf"": ""农业部公告第2448号-5.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537362411918.pdf"": ""农业部公告第2448号-8.pdf"", ""https://xmsyj.moa.gov.cn/zcjd/202403/P020240321537386762400.pdf"": ""中华人民共和国农业农村部公告第611号-硫酸新霉素可溶性粉中非法添加苯并咪咄.pdf""}",46,entity_in_summary;suffix:兽药;priority_channel;has_api_attachments,
RESCUE-008,莱克多巴胺,drug,莱克多巴胺通知,农业农村部关于印发2026年兽药质量监督抽检和风险监测等3个计划的通知,https://www.moa.gov.cn/govpublic/xmsyj/202603/t20260318_6482396.htm,莱克多巴胺...,2026-03-18,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202603/P020260318598272942969.ofd"": ""农业农村部关于印发2026年兽药质量监督抽检和风险监测等3个计划的通知.ofd""}",58,entity_in_summary;suffix:兽药;high_value_title;priority_channel;has_api_attachments,
RESCUE-008,莱克多巴胺,drug,莱克多巴胺通知,牛盾副部长会见美农业部助理副部长和美助理贸易代表,https://www.moa.gov.cn/govpublic/GJHZS/201006/t20100606_1533732.htm,三是关于猪肉中莱克多巴胺残留问题...,2008-02-26,政策,html,www.moa.gov.cn,{},20,entity_in_summary;priority_channel,
RESCUE-008,莱克多巴胺,drug,莱克多巴胺通知,对十三届全国人大三次会议第6350号建议的答复,https://www.moa.gov.cn/govpublic/xmsyj/202010/t20201010_6353927.htm,莱克多巴胺...,2020-10-10,政策,html,www.moa.gov.cn,{},8,entity_in_summary;low_value_title;priority_channel,
RESCUE-008,莱克多巴胺,drug,莱克多巴胺通知,农业部公告1387号,https://www.moa.gov.cn/govpublic/SYJ/201006/t20100606_1535911.htm,莱克多巴胺快速酶联免疫试剂盒...,2010-05-20,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/SYJ/201006/P020100606588644196841.ceb"": ""公告1387.CEB""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,
RESCUE-008,莱克多巴胺,drug,莱克多巴胺通知,农业部公告第1387号,https://www.moa.gov.cn/govpublic/SYJ/201007/t20100702_1591651.htm,莱克多巴胺快速酶联免疫试剂盒...,2010-05-10,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/SYJ/201007/P020100702327236445882.ceb"": ""公告1387.CEB""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,
RESCUE-008,莱克多巴胺,drug,莱克多巴胺通知,农业农村部办公厅关于印发2023年畜禽屠宰质量安全风险监测计划的通知,https://www.moa.gov.cn/govpublic/xmsyj/202302/t20230213_6420415.htm,莱克多巴胺...,2023-02-13,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202302/P020230213553680378567.doc"": ""农业农村部办公厅关于印发2023年畜禽屠宰质量安全风险监测计划的通知 农办牧〔2023〕3号.doc""}",40,entity_in_summary;high_value_title;priority_channel;has_api_attachments,
RESCUE-008,莱克多巴胺,drug,莱克多巴胺通知,中华人民共和国农业农村部公告 第600号,https://www.moa.gov.cn/govpublic/xmsyj/202209/t20220909_6408990.htm,莱克多巴胺...,2022-09-03,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202209/P020220909570710997704.ofd"": ""农业农村部公告 第600号.ofd""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,
RESCUE-008,莱克多巴胺,drug,莱克多巴胺通知,农业农村部办公厅关于印发2022年生猪等畜禽屠宰质量安全风险监测计划的通知,https://www.moa.gov.cn/govpublic/xmsyj/202203/t20220309_6391172.htm,莱克多巴胺...,2022-03-09,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202203/P020220309544660991611.doc"": ""农业农村部办公厅关于印发2022年生猪等畜禽屠宰质量安全风险监测计划的通知 农办牧〔2022〕9号.doc"", ""https://www.moa.gov.cn/govpublic/xmsyj/202203/P020220310393615170684.pdf"": ""农业农村部办公厅关于印发2022年生猪等畜禽屠宰质量安全风险监测计划的通知 农办牧〔2022〕9号.pdf""}",40,entity_in_summary;high_value_title;priority_channel;has_api_attachments,
RESCUE-008,莱克多巴胺,drug,莱克多巴胺监测,厦门：“菜篮子”工程建设情况,https://www.moa.gov.cn/ztzl/jlh/smjl/201404/t20140428_3886874.htm,近年来，在市委、市政府的高度重视和大力推动下，我市菜篮子建设从实际出发，以建基地、促流通、稳市场、保安全为着力点，以“百姓富，生态美”为落脚点，构建从田间到餐桌的全方位市场供应保障长效机制，服务社会民生，打造“幸福厦门”，并取得了明显成效。 一、菜篮子工作建设主要措施 （一）建基地，夯实“菜篮子”供应基础 一是建章立制、保障落实。严格落实“菜篮子”市长负责制，成立领导小组，建立工作机制，明确分工。先后出台调控基地认定管理办法和资金使用管理办法、明确年度建设目标任务。规范申报、...,2014-04-28,新闻,html,www.moa.gov.cn,{},-50,entity_not_found,
RESCUE-008,莱克多巴胺,drug,莱克多巴胺监测,农业农村部办公厅关于印发2020年屠宰环节质量安全风险监测计划的通知,http://www.moa.gov.cn/nybgb/2020/202005/202006/t20200608_6346050.htm,强化风险物质监测...,2020-06-08,公开,html,www.moa.gov.cn,{},-28,entity_not_found;high_value_title;priority_channel,
RESCUE-006,替米考星,drug,替米考星通知,农业农村部关于印发2026年兽药质量监督抽检和风险监测等3个计划的通知,https://www.moa.gov.cn/govpublic/xmsyj/202603/t20260318_6482396.htm,替米考星...,2026-03-18,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202603/P020260318598272942969.ofd"": ""农业农村部关于印发2026年兽药质量监督抽检和风险监测等3个计划的通知.ofd""}",58,entity_in_summary;suffix:兽药;high_value_title;priority_channel;has_api_attachments,
RESCUE-006,替米考星,drug,替米考星通知,中华人民共和国农业农村部公告 第1015号,https://www.moa.gov.cn/govpublic/xmsyj/202604/t20260428_6483711.htm,替米考星溶液...,2026-04-28,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202604/P020260428343462773402.pdf"": ""农业农村部公告 第1015号说明书标签.pdf""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,
RESCUE-006,替米考星,drug,替米考星通知,中华人民共和国农业农村部公告 第411号,https://www.moa.gov.cn/govpublic/xmsyj/202104/t20210409_6365476.htm,批准美国礼蓝动物保健有限公司英国生产厂生产的替米考星溶液在我国注册...,2021-04-09,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202104/P020210409319040931336.ofd"": ""农业农村部公告 第411号.ofd""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,
RESCUE-006,替米考星,drug,替米考星通知,农业农村部办公厅关于2018年上半年畜禽及蜂产品兽药残留监控检测结果的通报,https://www.moa.gov.cn/govpublic/SYJ/201808/t20180829_6156498.htm,替米考星...,2018-08-29,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/SYJ/201808/P020180829398860436480.ceb"": ""nby41.ceb""}",46,entity_in_summary;suffix:兽药;priority_channel;has_api_attachments,
RESCUE-006,替米考星,drug,替米考星通知,中华人民共和国农业部公告 第2543号,https://www.moa.gov.cn/govpublic/SYJ/201706/t20170630_5732068.htm,替米考星残留检测方法标准...,2017-06-30,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/SYJ/201706/P020170630381749774452.doc"": ""说明书和标签"", ""https://www.moa.gov.cn/govpublic/SYJ/201706/P020170630381749313015.ceb"": ""农业部公告2543""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,
RESCUE-006,替米考星,drug,替米考星通知,农业部办公厅关于组织开展2017年兽药残留检测能力验证活动的通知,http://www.moa.gov.cn/govpublic/SYJ/201703/t20170316_5524098.htm,现将有关事项通知如下...,2017-03-16,政策,html,www.moa.gov.cn,{},-22,entity_not_found;suffix:兽药;priority_channel,
RESCUE-006,替米考星,drug,替米考星通知,中华人民共和国农业部公告 第2455号,https://www.moa.gov.cn/govpublic/SYJ/201610/t20161011_5302142.htm,批准河北天象生物药业有限公司等6家单位申报的磷酸替米考星等2种兽药产品为新兽药...,2016-10-11,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/SYJ/201610/P020161011417723545558.doc"": ""说明书和标签"", ""https://www.moa.gov.cn/govpublic/SYJ/201610/P020161011417723399062.ceb"": ""gg2455""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,
RESCUE-006,替米考星,drug,替米考星通知,中华人民共和国农业部公告 第2440号,https://www.moa.gov.cn/govpublic/SYJ/201608/t20160830_5257638.htm,批准青岛蔚蓝生物股份有限公司等16家单位申报的磷酸替米考星等4种兽药产品为新兽药...,2016-08-30,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/SYJ/201608/P020160830391994904818.doc"": ""说明书和标签"", ""https://www.moa.gov.cn/govpublic/SYJ/201608/P020160830391994287414.ceb"": ""gg2440""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,
RESCUE-006,替米考星,drug,替米考星监测,中华人民共和国农业部公告2311号,https://www.moa.gov.cn/govpublic/SYJ/201510/t20151029_4882367.htm,农业部公告第2269号中的“美洛昔康”增加监测期3年，标签删去“...,2015-10-29,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/SYJ/201510/P020151029596253023992.ceb"": ""兽药局 农业部公告第2311号.ceb"", ""https://www.moa.gov.cn/govpublic/SYJ/201510/P020151029406829227109.doc"": ""公告附件（说明书和标签）.doc""}",-14,entity_not_found;suffix:公告;priority_channel;has_api_attachments,
RESCUE-006,替米考星,drug,替米考星监测,中华人民共和国农业部公告 第2270号,https://www.moa.gov.cn/govpublic/SYJ/201507/t20150701_4726566.htm,据《兽药管理条例》和《兽药注册办法》规定，经审查，批准湖北龙翔药业有限公司等15家单位申报的磷酸替米考星等5种兽药产品为新兽药，现核发《新兽药注册证书》，并发布产品试行规程、质量标准、说明书和标签，自发布之日起执行。...,2015-07-04,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/SYJ/201507/P020150701592050935980.ceb"": ""2270.ceb"", ""https://www.moa.gov.cn/govpublic/SYJ/201507/P020150701592050781276.doc"": ""公告附件（说明书和标签） 2015.6.15.doc""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,
RESCUE-006,替米考星,drug,替米考星监测,附件3：2016年第四季度辖区计划不合格产品汇总表.doc,http://www.moa.gov.cn/govpublic/SYJ/201704/P020170424632498771780.doc,,2017-04-24,政策,word,www.moa.gov.cn,{},-40,entity_not_found;priority_channel,
