entity_id,entity_name,entity_type,query,title,url,summary,doc_date,channel,file_type,source_site,api_attachments,score,matched_terms,error
DIS-024,猪瘟,disease,猪瘟技术指南,对十三届全国人大四次会议第9055号建议的答复,https://www.moa.gov.cn/govpublic/xmsyj/202109/t20210929_6378638.htm,"2018年8月我国发生非洲猪瘟疫情以来,农业农村部坚决贯彻中央决策部署,会同各地各有关部门及时采取监测预警、应急处置、调运和屠宰监管、禁止使用餐厨废弃物喂猪等有效措施,全力抓好疫情防控。...",2021-08-09,政策,html,www.moa.gov.cn,{},8,entity_in_summary;low_value_title;priority_channel,
DIS-024,猪瘟,disease,猪瘟技术指南,关于政协十三届全国委员会第三次会议第5181号（农业水利类390号）提案答复的函,https://www.moa.gov.cn/govpublic/xmsyj/202104/t20210407_6365330.htm,民盟中央： 您提出的关于解决我国动物重大疫病防控中存在问题的提案收悉。经商海关总署、中国银保监会，现答复如下。 近年来，农业农村部坚决贯彻落实中央决策部署，会同有关部门，完善动物防疫有关法律法规、财政支持政策及保险理赔制度，支持指导各地提升动物防疫能力，全力抓好重大动物疫病防控工作，加强境外疫情防堵，取得积极成效。 一、关于有法必依、执法必严、违法必究 农业农村部坚持依法治疫，认真抓好《中华人民共和国动物防疫法》和《中华人民共和国畜牧法》的宣传贯彻，...,2021-04-07,政策,html,www.moa.gov.cn,{},-52,entity_not_found;low_value_title;priority_channel,
DIS-024,猪瘟,disease,猪瘟通报,农业农村部关于印发《非洲猪瘟疫情应急实施方案（第五版）》的通知,https://www.moa.gov.cn/govpublic/xmsyj/202104/t20210429_6367009.htm,索 引 号 07B260371202100189 信息所属单位 畜牧兽医局 信息名称 农业农村部关于印发《非洲猪瘟疫情应急实施方案（第五版）》的通知 文 号 农牧发〔2021〕7号 生效日期 发布日期 2021年04月29日 内容概述 为适应非洲猪瘟防控新形势新要求，强化常态化防控，指导各地科学规范处置疫情，我部在总结前期防控实践经验的基础上，结合当前防控实际，组织制定了《非洲猪瘟疫情应急实施方案（第五版）》，现印发你们，请遵照执行。...,2021-04-29,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202104/P020210429591751077962.ofd"": ""农牧发【2021】7号.ofd""}",4,entity_in_title;confusion:非洲猪瘟;suffix:通知|实施方案|应急;high_value_title;priority_channel;has_api_attachments,
DIS-024,猪瘟,disease,猪瘟通报,农业农村部关于印发《非洲猪瘟等重大动物疫病分区防控工作方案（试行）》的通知,https://www.moa.gov.cn/govpublic/xmsyj/202104/t20210421_6366333.htm,加强线索通报和信息会商...,2021-04-21,政策,html,www.moa.gov.cn,{},-7,entity_in_title;confusion:非洲猪瘟;suffix:通知|防控;high_value_title;priority_channel,
DIS-024,猪瘟,disease,猪瘟通报,农业农村部办公厅关于加强养殖环节非洲猪瘟疫情排查工作的通知,http://www.moa.gov.cn/govpublic/SYJ/201904/t20190416_6179370.htm,经养猪场户自行检测或兽医社会化服务机构受委托检测为疑似非洲猪瘟病毒核酸阳性的...,2019-04-16,政策,html,www.moa.gov.cn,"{""http://www.moa.gov.cn/govpublic/SYJ/201904/P020190416407398375811.ceb"": ""农办牧〔2019〕39号.CEB""}",-14,entity_in_title;confusion:非洲猪瘟;suffix:通知;priority_channel;has_api_attachments,
DIS-024,猪瘟,disease,猪瘟实施方案,农业农村部关于印发《非洲猪瘟疫情应急实施方案（2020年第二版）》的通知,http://www.moa.gov.cn/govpublic/xmsyj/202006/t20200602_6345726.htm,非洲猪瘟疫情应急实施方案...,2020-06-02,政策,html,www.moa.gov.cn,"{""http://www.moa.gov.cn/govpublic/xmsyj/202006/P020200602410620485706.ofd"": ""农牧发[2020]21号.ofd""}",4,entity_in_title;confusion:非洲猪瘟;suffix:通知|实施方案|应急;high_value_title;priority_channel;has_api_attachments,
DIS-024,猪瘟,disease,猪瘟实施方案,农业农村部关于印发《非洲猪瘟疫情应急实施方案（2020年版）》的通知,https://www.moa.gov.cn/govpublic/xmsyj/202002/t20200229_6337974.htm,非洲猪瘟疫情应急实施方案...,2020-02-29,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202002/P020200229669683489555.doc"": ""非洲猪瘟应急实施方案（2020版）-公开.doc""}",4,entity_in_title;confusion:非洲猪瘟;suffix:通知|实施方案|应急;high_value_title;priority_channel;has_api_attachments,
DIS-024,猪瘟,disease,猪瘟实施方案,农业农村部畜牧兽医局关于公开征求《非洲猪瘟疫情应急实施方案（第五版，征求意见稿）》意见的函,https://www.moa.gov.cn/govpublic/xmsyj/202103/t20210318_6364033.htm,非洲猪瘟疫情应急实施方案修订说明...,2021-03-18,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202103/P020210318619375620030.doc"": ""非洲猪瘟应急实施方案（第五版，征求意见稿）.doc"", ""https://www.moa.gov.cn/govpublic/xmsyj/202103/P020210318619375422713.doc"": ""非洲猪瘟疫情应急实施方案修订说明.doc""}",1,entity_in_title;confusion:非洲猪瘟;suffix:实施方案|应急;high_value_title;priority_channel;has_api_attachments,
DIS-026,猪口蹄疫,disease,猪口蹄疫通知,中华人民共和国农业农村部公告 第1002号,https://www.moa.gov.cn/govpublic/xmsyj/202603/t20260325_6482587.htm,用于预防猪O型口蹄疫...,2026-03-25,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202603/P020260325415569518802.pdf"": ""说明书和标签.pdf""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,
DIS-026,猪口蹄疫,disease,猪口蹄疫通知,中华人民共和国农业农村部公告 第999号,https://www.moa.gov.cn/govpublic/xmsyj/202603/t20260306_6481993.htm,用于预防猪口蹄疫O型缅甸98...,2026-03-06,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202603/P020260306314850760869.pdf"": ""说明书和标签.pdf""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,
DIS-026,猪口蹄疫,disease,猪口蹄疫通知,中华人民共和国农业农村部公告 第1011号,https://www.moa.gov.cn/govpublic/xmsyj/202604/t20260416_6483273.htm,用于预防猪口蹄疫O型Mya-98谱系...,2026-04-16,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202604/P020260416314446595047.pdf"": ""说明书和标签.pdf""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,
DIS-026,猪口蹄疫,disease,猪口蹄疫通知,中华人民共和国农业农村部公告 第981号,https://www.moa.gov.cn/govpublic/xmsyj/202601/t20260107_6480491.htm,用于预防猪O型Mya98谱系口蹄疫...,2026-01-07,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202601/P020260108543412355695.pdf"": ""说明书和标签.pdf""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,
DIS-026,猪口蹄疫,disease,猪口蹄疫通知,中华人民共和国农业农村部公告 第986号,https://www.moa.gov.cn/govpublic/xmsyj/202601/t20260107_6480492.htm,谱系口蹄疫...,2026-01-07,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202601/P020260107587361114894.pdf"": ""说明书和标签.pdf""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,
DIS-026,猪口蹄疫,disease,猪口蹄疫通知,农业部关于印发《2013年国家动物疫病监测与流行病学调查计划》的通知,https://www.moa.gov.cn/govpublic/SYJ/201302/t20130228_3235251.htm,亚洲Ⅰ型抗体和口蹄疫病原...,2013-02-28,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/SYJ/201302/P020130228604657639483.ceb"": ""农医发〔2013〕9号.CEB""}",61,entity_in_summary;suffix:通知|监测;high_value_title;priority_channel;has_api_attachments,
DIS-026,猪口蹄疫,disease,猪口蹄疫通知,春季生猪常见疫病防控技术指南,https://xmsyj.moa.gov.cn/zcjd/202103/t20210304_6362923.htm,口蹄疫是由口蹄疫病毒所引起偶蹄动物发生急性...,2021-03-04,政策,html,xmsyj.moa.gov.cn,{},53,entity_in_summary;suffix:技术指南|防控;high_value_title;priority_channel,
DIS-026,猪口蹄疫,disease,猪口蹄疫通知,中华人民共和国农业农村部公告 第103号,https://www.moa.gov.cn/govpublic/SYJ/201812/t20181213_6164867.htm,猪口蹄疫O型...,2018-12-13,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/SYJ/201812/P020181213526206312692.ceb"": ""农业农村部公告103.ceb"", ""https://www.moa.gov.cn/govpublic/SYJ/201812/P020181213435697584711.doc"": ""说明书和标签.doc""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,
DIS-028,猪繁殖与呼吸综合征,disease,猪繁殖与呼吸综合征通知,中华人民共和国农业农村部公告 第981号,https://www.moa.gov.cn/govpublic/xmsyj/202601/t20260107_6480491.htm,猪繁殖与呼吸综合征病毒...,2026-01-07,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202601/P020260108543412355695.pdf"": ""说明书和标签.pdf""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,
DIS-028,猪繁殖与呼吸综合征,disease,猪繁殖与呼吸综合征通知,春季生猪常见疫病防控技术指南,https://xmsyj.moa.gov.cn/zcjd/202103/t20210304_6362923.htm,猪繁殖与呼吸综合征...,2021-03-04,政策,html,xmsyj.moa.gov.cn,{},53,entity_in_summary;suffix:技术指南|防控;high_value_title;priority_channel,
DIS-028,猪繁殖与呼吸综合征,disease,猪繁殖与呼吸综合征通知,中华人民共和国农业农村部公告 第574号,https://www.moa.gov.cn/govpublic/xmsyj/202206/t20220629_6403636.htm,猪繁殖与呼吸综合征...,2022-06-29,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202206/P020220629368073940509.ofd"": ""农业农村部公告第574号.ofd""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,
DIS-028,猪繁殖与呼吸综合征,disease,猪繁殖与呼吸综合征通知,中华人民共和国农业农村部公告 第698号,https://www.moa.gov.cn/govpublic/xmsyj/202308/t20230818_6434609.htm,批准洛阳莱普生信息科技有限公司等21家单位申报的猪繁殖与呼吸综合征病毒化学发光抗体检测试剂盒等5种兽药产品为新兽药...,2023-08-18,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202308/P020251202541504926864.doc"": ""说明书和标签.doc""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,
DIS-028,猪繁殖与呼吸综合征,disease,猪繁殖与呼吸综合征通知,农业部关于印发《常见动物疫病免疫推荐方案（试行）》的通知,https://www.moa.gov.cn/govpublic/SYJ/201403/t20140314_3814172.htm,猪繁殖与呼吸综合征...,2014-03-12,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/SYJ/201403/P020140314328471703104.ceb"": ""农医发〔2014〕10号.CEB""}",58,entity_in_summary;suffix:通知;high_value_title;priority_channel;has_api_attachments,
DIS-028,猪繁殖与呼吸综合征,disease,猪繁殖与呼吸综合征通知,加拿大卫生部批准1项基因编辑猪用于食品,https://www.moa.gov.cn/ztzl/zjyqwgz/ckzl/202603/t20260302_6481813.htm,通过删除或修改猪体内与猪繁殖与呼吸综合征病毒感染相关的特定基因序列...,2026-03-02,新闻,html,www.moa.gov.cn,{},10,entity_in_summary,
DIS-028,猪繁殖与呼吸综合征,disease,猪繁殖与呼吸综合征通知,生猪养殖降本增效技术指导意见,https://www.moa.gov.cn/gk/nszd_1/2025n/202512/t20251203_6479419.htm,对于猪繁殖与呼吸综合征...,2025-12-03,新闻,html,www.moa.gov.cn,{},10,entity_in_summary,
DIS-028,猪繁殖与呼吸综合征,disease,猪繁殖与呼吸综合征通知,公告981号附件4-6.pdf,https://www.moa.gov.cn/nybgb/2026/202603/202603/P020260319340748312053.pdf,猪繁殖与呼吸综合征病毒...,2026-03-19,project_moa,pdf,www.moa.gov.cn,{},38,entity_in_summary;suffix:公告;priority_channel,
DIS-028,猪繁殖与呼吸综合征,disease,猪繁殖与呼吸综合征公告,中华人民共和国农业部公告 第2265号,https://www.moa.gov.cn/govpublic/SYJ/201506/t20150611_4699948.htm,有限公司生产的猪繁殖与呼吸综合征活疫苗在我国变更注册...,2015-06-11,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/SYJ/201506/P020150611599543041429.ceb"": ""gg2265.ceb""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,
MANUAL-004,恩诺沙星,drug,恩诺沙星公告,农业农村部关于印发2026年兽药质量监督抽检和风险监测等3个计划的通知,https://www.moa.gov.cn/govpublic/xmsyj/202603/t20260318_6482396.htm,恩诺沙星与环丙沙星之和...,2026-03-18,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202603/P020260318598272942969.ofd"": ""农业农村部关于印发2026年兽药质量监督抽检和风险监测等3个计划的通知.ofd""}",58,entity_in_summary;suffix:兽药;high_value_title;priority_channel;has_api_attachments,
MANUAL-004,恩诺沙星,drug,恩诺沙星公告,农业农村部办公厅关于2026年第一期兽药质量监督抽检情况的通报,https://www.moa.gov.cn/govpublic/xmsyj/202603/t20260323_6482526.htm,山东金洋生物药业有限公司的恩诺沙星注射液检出非法添加物酮洛芬...,2026-03-23,政策,html,www.moa.gov.cn,{},38,entity_in_summary;suffix:兽药;priority_channel,
MANUAL-004,恩诺沙星,drug,恩诺沙星公告,中华人民共和国农业农村部公告 第1011号,https://www.moa.gov.cn/govpublic/xmsyj/202604/t20260416_6483273.htm,批准恩诺沙星粉...,2026-04-16,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202604/P020260416314446595047.pdf"": ""说明书和标签.pdf""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,
MANUAL-004,恩诺沙星,drug,恩诺沙星公告,农业农村部办公厅关于2025年第四期兽药质量监督抽检情况的通报,https://www.moa.gov.cn/govpublic/xmsyj/202601/t20260122_6480955.htm,恩诺沙星...,2026-01-22,政策,html,www.moa.gov.cn,{},38,entity_in_summary;suffix:兽药;priority_channel,
MANUAL-004,恩诺沙星,drug,恩诺沙星公告,中华人民共和国农业农村部公告 第55号,https://www.moa.gov.cn/govpublic/SYJ/201809/t20180903_6156735.htm,动物保健有限公司提交的恩诺沙星溶液质量标准...,2018-09-04,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/SYJ/201809/P020180903588935138850.ceb"": ""公告55.ceb""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,
MANUAL-004,恩诺沙星,drug,恩诺沙星公告,中华人民共和国农业部公告2069号,https://www.moa.gov.cn/govpublic/SYJ/201403/t20140303_3801667.htm,特此公告...,2014-03-03,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/SYJ/201403/P020140303500104442826.ceb"": ""第2069号.ceb""}",-14,entity_not_found;suffix:公告;priority_channel;has_api_attachments,
MANUAL-004,恩诺沙星,drug,恩诺沙星公告,中华人民共和国农业农村部公告 第693号,https://www.moa.gov.cn/govpublic/xmsyj/202308/t20230802_6433345.htm,恩诺沙星注射液...,2023-08-02,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202308/P020230802399039444916.ofd"": ""公告第693号.ofd""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,
MANUAL-004,恩诺沙星,drug,恩诺沙星公告,农业农村部办公厅关于2025年第一期兽药质量监督抽检情况的通报,https://www.moa.gov.cn/govpublic/xmsyj/202503/t20250310_6471398.htm,盐酸恩诺沙星可溶性粉...,2025-03-10,政策,html,www.moa.gov.cn,{},38,entity_in_summary;suffix:兽药;priority_channel,
MANUAL-004,恩诺沙星,drug,恩诺沙星禁用,兽药国家标准和部分品种的停药期规定,http://www.moa.gov.cn/gk/tzgg_1/gg/200306/t20030611_90514.htm,中华人民共和国农业部公告 第278号 为加强兽药使用管理 保证动物性产品质量安全 根据 兽药管理条例 规定 我部组织制订了兽药国家标准和专业标准中部分品种的停药期规定 附件1 并确定了部分不需制订停药期规定的品种 附件2 现予公告 本公告自发布之日起执行 以前发布过的与本公告同品种兽药停药期不一致的 以本公告为准 附件1 兽药停药期规定 附件2 不需制订停药期的兽药品种 二 三年五月二十二日 附件1 停药期规定 兽药名称 执行标准 停药期 1 乙酰甲喹片 兽药规范92版 牛 猪35日 2 二氢吡...,2003-05-22,公开,html,www.moa.gov.cn,{},-22,entity_not_found;suffix:兽药;priority_channel,
MANUAL-004,恩诺沙星,drug,恩诺沙星禁用,农业部渔业局副局长李健华致信日本农林水产省水产厅长官——妥善解决鳗鱼贸易争端,http://www.moa.gov.cn/xw/zwdt/200310/t20031014_125387.htm,最近 农业部渔业局李健华副局长就近期以来中日之间发生的鳗鱼贸易争端一事致信日本农林水产省水产厅长官 希望中日双方渔业主管部门加强沟通 协调立场 支持渔业团体民间交流 妥善解决双方鳗鱼贸易争端问题 中国鳗鱼养殖系上世纪70年代从日本引进 养殖技术 方法和鳗病防治药物 方法主要以日本的技术为指导 长期以来还得到了日本鳗输入组合等组织的现场指导和培训 目前已经在国内形成了一个具有日式特色的产业 多年来 中日间鳗鱼贸易平稳发展 中国鳗鱼的出口使日本的消费者能够消费到物美价廉的鳗鱼产品 2003年3月 日...,2003-10-14,新闻,html,www.moa.gov.cn,{},-50,entity_not_found,
