entity_id,entity_name,entity_type,query,title,url,summary,doc_date,channel,file_type,source_site,api_attachments,score,matched_terms,error
MANUAL-002,烯丙孕素,drug,烯丙孕素公告,中华人民共和国农业农村部公告 第518号,https://www.moa.gov.cn/govpublic/xmsyj/202201/t20220117_6386978.htm,13家单位申报的烯丙孕素内服溶液等5种兽药产品变更注册...,2022-01-17,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202201/P020220121388247874536.ofd"": ""农业农村部公告518.ofd"", ""https://www.moa.gov.cn/govpublic/xmsyj/202201/P020220117344515360989.doc"": ""说明书和标签.doc""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,
MANUAL-002,烯丙孕素,drug,烯丙孕素公告,中华人民共和国农业农村部公告 第502号,https://www.moa.gov.cn/govpublic/xmsyj/202112/t20211217_6384961.htm,批准法国诗华动物保健公司等2家公司生产的烯丙孕素内服溶液等2种兽药产品在我国变更注册...,2021-12-17,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202112/P020211217388307663095.ofd"": ""中华人民共和国农业农村部公告 第502号.ofd""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,
MANUAL-002,烯丙孕素,drug,烯丙孕素公告,中华人民共和国农业农村部公告 第463号,https://www.moa.gov.cn/govpublic/xmsyj/202108/t20210831_6375310.htm,批准宁波三生生物科技股份有限公司申报的烯丙孕素内服溶液变更注册...,2021-08-31,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202108/P020210831553748459605.doc"": ""说明书和标签.doc""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,
MANUAL-002,烯丙孕素,drug,烯丙孕素公告,中华人民共和国农业农村部公告 第415号,https://www.moa.gov.cn/govpublic/xmsyj/202104/t20210423_6366495.htm,批准英特威国际有限公司法国厂等2家公司生产的烯丙孕素内服溶液等2个兽药产品在我国注册...,2021-04-23,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202104/P020210423603669459941.ofd"": ""农业农村部公告 第415号.ofd""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,
MANUAL-002,烯丙孕素,drug,烯丙孕素兽药,中华人民共和国农业农村部公告 第145号,http://www.moa.gov.cn/nybgb/2019/0201903/201905/t20190525_6315387.htm,兽药管理条例...,2019-03-20,公开,html,www.moa.gov.cn,{},-22,entity_not_found;suffix:公告;priority_channel,
MANUAL-002,烯丙孕素,drug,烯丙孕素兽药,中华人民共和国农业农村部公告 第101号,http://www.moa.gov.cn/nybgb/2019/201901/201905/t20190503_6288230.htm,批准中国农业科学院兰州兽医研究所等7家单位申报的口蹄疫O型病毒抗体胶体金检测试纸条等5种兽药产品为新兽药...,2019-01-20,公开,html,www.moa.gov.cn,{},-22,entity_not_found;suffix:公告;priority_channel,
MANUAL-002,烯丙孕素,drug,烯丙孕素兽药,中华人民共和国农业农村部公告 第186号,http://www.moa.gov.cn/nybgb/2019/201907/202001/t20200106_6334374.htm,双氯芬酸钠注射液等5种兽药产品说明书和标签...,2020-01-06,公开,html,www.moa.gov.cn,{},-22,entity_not_found;suffix:公告;priority_channel,
MANUAL-002,烯丙孕素,drug,烯丙孕素兽药,中华人民共和国农业农村部公告第223号,http://www.moa.gov.cn/nybgb/2019/201911/202001/t20200110_6334741.htm,兽药管理条例...,2020-01-10,公开,html,www.moa.gov.cn,{},-22,entity_not_found;suffix:公告;priority_channel,
MANUAL-002,烯丙孕素,drug,烯丙孕素兽药,说明书和标签.doc,http://www.moa.gov.cn/govpublic/xmsyj/201907/P020190704374426401990.doc,双氯芬酸钠注射液等5种兽药产品说明书和标签...,2019-07-04,政策,word,www.moa.gov.cn,{},-22,entity_not_found;suffix:说明书;priority_channel,
MANUAL-003,阿米卡星,drug,阿米卡星公告,中华人民共和国农业农村部公告 第56号,http://www.moa.gov.cn/nybgb/2018/201809/201810/t20181023_6161330.htm,特此公告...,2018-09-20,公开,html,www.moa.gov.cn,{},-22,entity_not_found;suffix:公告;priority_channel,
MANUAL-003,阿米卡星,drug,阿米卡星公告,浙江省淡水所承担的农业标准化重点研究项目通过验收,https://yyj.moa.gov.cn/fzgh/201904/t20190419_6208974.htm,制定了阿米卡星的休药期...,2011-12-12,新闻,html,yyj.moa.gov.cn,{},10,entity_in_summary,
MANUAL-003,阿米卡星,drug,阿米卡星公告,附件5.doc,http://www.moa.gov.cn/gk/tzgg_1/gg/200607/P020060704524370925698.doc,硫酸阿米卡星...,2006-06-10,公开,word,www.moa.gov.cn,{},20,entity_in_summary;priority_channel,
MANUAL-003,阿米卡星,drug,阿米卡星公告,附件3 合法企业确认的假兽药汇总表.doc,http://www.moa.gov.cn/gk/tzgg_1/tfw/201212/P020121212548181579212.doc,硫酸阿米卡星注射液...,2012-12-04,公开,word,www.moa.gov.cn,{},38,entity_in_summary;suffix:兽药;priority_channel,
MANUAL-003,阿米卡星,drug,阿米卡星公告,附件1-1 国家不合格产品汇总表.doc,http://www.moa.gov.cn/gk/tzgg_1/tz/201109/P020110907563266187361.doc,阿米卡星...,2011-09-07,公开,word,www.moa.gov.cn,{},20,entity_in_summary;priority_channel,
MANUAL-004,双甲脒,drug,双甲脒公告,农业农村部办公厅关于2026年第一期兽药质量监督抽检情况的通报,https://www.moa.gov.cn/govpublic/xmsyj/202603/t20260323_6482526.htm,双甲脒溶液...,2026-03-23,政策,html,www.moa.gov.cn,{},38,entity_in_summary;suffix:兽药;priority_channel,
MANUAL-004,双甲脒,drug,双甲脒公告,农业农村部办公厅关于2025年第四期兽药质量监督抽检情况的通报,https://www.moa.gov.cn/govpublic/xmsyj/202601/t20260122_6480955.htm,双甲脒溶液...,2026-01-22,政策,html,www.moa.gov.cn,{},38,entity_in_summary;suffix:兽药;priority_channel,
MANUAL-004,双甲脒,drug,双甲脒公告,中华人民共和国农业农村部公告 第601号,https://www.moa.gov.cn/govpublic/xmsyj/202209/t20220922_6411336.htm,中第28条非泼罗尼甲氧普烯双甲脒滴剂...,2022-09-22,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202209/P020220922391126157225.ofd"": ""中华人民共和国农业农村部公告 第601号.ofd""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,
MANUAL-004,双甲脒,drug,双甲脒公告,中华人民共和国农业部公告 第1987号,https://www.moa.gov.cn/govpublic/SYJ/201309/t20130912_3604247.htm,批准梅里亚有限公司等2家公司申请的非泼罗尼甲氧普烯双甲脒滴剂等4种兽药产品在我国注册...,2013-09-12,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/SYJ/201309/P020130927337883478575.ceb"": ""公告第1987.ceb""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,
MANUAL-004,双甲脒,drug,双甲脒公告,中华人民共和国农业农村部公告 第688号,https://www.moa.gov.cn/govpublic/xmsyj/202307/t20230727_6433060.htm,同意注销其所属英特威国际有限公司取得的双甲脒溶液...,2023-07-27,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202307/P020230727595971220554.ofd"": ""公告688.ofd""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,
MANUAL-004,双甲脒,drug,双甲脒公告,中华人民共和国农业农村部公告 第355号,https://www.moa.gov.cn/govpublic/xmsyj/202011/t20201113_6356251.htm,双甲脒溶液Amitraz...,2020-11-13,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202011/P020201113393650825658.ofd"": ""公告355号.ofd""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,
MANUAL-004,双甲脒,drug,双甲脒公告,农业农村部办公厅关于2019年畜禽及蜂产品兽药残留监控结果的通报,https://www.moa.gov.cn/govpublic/xmsyj/202003/t20200331_6340273.htm,双甲脒及其代谢物...,2020-03-31,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202003/P020200331353949093130.doc"": ""兽药残留检测结果通报.doc""}",46,entity_in_summary;suffix:兽药;priority_channel;has_api_attachments,
MANUAL-004,双甲脒,drug,双甲脒公告,中华人民共和国农业部公告 第2549号,https://www.moa.gov.cn/govpublic/SYJ/201707/t20170718_5752262.htm,双甲脒项圈...,2017-07-18,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/SYJ/201707/P020170718353760584842.doc"": ""说明书和标签"", ""https://www.moa.gov.cn/govpublic/SYJ/201707/P020170718353760276808.ceb"": ""农业部公告2549""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,
MANUAL-004,双甲脒,drug,双甲脒禁用,兽药国家标准和部分品种的停药期规定,http://www.moa.gov.cn/gk/tzgg_1/gg/200306/t20030611_90514.htm,中华人民共和国农业部公告 第278号 为加强兽药使用管理 保证动物性产品质量安全 根据 兽药管理条例 规定 我部组织制订了兽药国家标准和专业标准中部分品种的停药期规定 附件1 并确定了部分不需制订停药期规定的品种 附件2 现予公告 本公告自发布之日起执行 以前发布过的与本公告同品种兽药停药期不一致的 以本公告为准 附件1 兽药停药期规定 附件2 不需制订停药期的兽药品种 二 三年五月二十二日 附件1 停药期规定 兽药名称 执行标准 停药期 1 乙酰甲喹片 兽药规范92版 牛 猪35日 2 二氢吡...,2003-05-22,公开,html,www.moa.gov.cn,{},-22,entity_not_found;suffix:兽药;priority_channel,
MANUAL-004,双甲脒,drug,双甲脒禁用,中华人民共和国农业部公告 第824号,http://www.moa.gov.cn/gk/tzgg_1/gg/200703/t20070319_787406.htm,中华人民共和国农业部公告 第824号 为加强兽药残留监控工作 保障动物性产品安全 根据 兽药管理条例 规定 经研究确认国家兽药残留基准实验室药物检测范围 现予公告 一 按照 中华人民共和国动物及动物源食品中残留物质监控计划 国家兽药残留基准实验室主要承担相关药物残留检测方法 筛选法 定量法 确证法 研究和标准的制定 检测技术仲裁 比对试验及技术培训等工作 二 各基准实验室药物检测范围 一 国家兽药残留基准实验室 中国兽医药品监察所 1 一般兽药品种 1 抗微生物药 四环素类 四环素 土霉素 金霉...,2007-03-09,公开,html,www.moa.gov.cn,{},-22,entity_not_found;suffix:公告;priority_channel,
MANUAL-004,双甲脒,drug,双甲脒禁用,中华人民共和国农业部公告第824号,http://www.moa.gov.cn/xw/bmdt/201006/t20100606_1535265.htm,为加强兽药残留监控工作 保障动物性产品安全 根据 兽药管理条例 规定 经研究确认国家兽药残留基准实验室药物检测范围 现予公告 一 按照 中华人民共和国动物及动物源食品中残留物质监控计划 国家兽药残留基准实验室主要承担相关药物残留检测方法 筛选法 定量法 确证法 研究和标准的制定 检测技术仲裁 比对试验及技术培训等工作 二 各基准实验室药物检测范围 一 国家兽药残留基准实验室 中国兽医药品监察所 1 一般兽药品种 1 抗微生物药 四环素类 四环素 土霉素 金霉素 多西环素 氟喹诺酮类 诺氟沙星 环...,2007-03-06,新闻,html,www.moa.gov.cn,{},-32,entity_not_found;suffix:公告,
MANUAL-004,双甲脒,drug,双甲脒禁用,2007年 第3期,https://www.moa.gov.cn/gk/sygb/200704/P020180213580484939618.pdf,,2007-04-23,公开,pdf,www.moa.gov.cn,{},-50,entity_not_found,
MANUAL-004,双甲脒,drug,双甲脒兽药,蜂用兽药目录.doc,https://www.moa.gov.cn/gk/zcfg/nybgz/200905/P020090511535955052306.doc,,2009-05-11,公开,word,www.moa.gov.cn,{},-32,entity_not_found;suffix:兽药,
MANUAL-004,双甲脒,drug,双甲脒兽药,中华人民共和国农业农村部公告 第37号,http://www.moa.gov.cn/nybgb/2018/201807/201809/t20180912_6157181.htm,根据河南百草元兽药有限公司等15家兽药生产企业申请...,2018-07-20,公开,html,www.moa.gov.cn,{},-22,entity_not_found;suffix:公告;priority_channel,
MANUAL-004,双甲脒,drug,双甲脒兽药,附件1-3（注销的兽药产品批准文号目录和进口兽药注册证书）.doc,https://www.moa.gov.cn/govpublic/SYJ/201807/P020180706501392237579.doc,注销的兽药产品批准文号目录...,2018-07-06,政策,word,www.moa.gov.cn,{},-19,entity_not_found;suffix:兽药|批准文号;priority_channel,
MANUAL-004,双甲脒,drug,双甲脒兽药,附件2 注销的兽药产品批准文号目录.xls,https://www.moa.gov.cn/govpublic/SYJ/201412/P020141230327503045992.xls,注销的兽药产品批准文号...,2014-12-30,公开,excel,www.moa.gov.cn,{},-19,entity_not_found;suffix:兽药|批准文号;priority_channel,
MANUAL-004,双甲脒,drug,双甲脒最大残留限量,"附件2-食品中2,4-滴等65种农药最大残留限量（征求意见稿）.doc",https://www.moa.gov.cn/govpublic/ZZYGLS/201706/P020170612356090653716.doc,最大残留限量...,2017-06-11,政策,word,www.moa.gov.cn,{},-22,entity_not_found;suffix:最大残留限量;priority_channel,
MANUAL-004,双甲脒,drug,双甲脒最大残留限量,规范养殖用药 保障食品安全—— 农业农村部畜牧兽医局负责人就近期发布的食品动物中禁止使用的药品及其他化合物清单答记者问,https://www.moa.gov.cn/xw/zwdt/202001/t20200120_6336378.htm,本网讯 近期，农业农村部以公告第250号修订发布了食品动物中禁止使用的药品及其他化合物清单（以下简称“禁用清单”）。记者就此采访了农业农村部畜牧兽医局负责人。 问：请问什么是食品动物中禁止使用的药品和化合物清单？ 答：为规范养殖用药行为，保障动物源性食品安全，保护人民身体健康，根据《兽药管理条例》规定，农业农村部制定了禁用清单。 实行禁用清单制度是世界各国的通行做法，这既是规范养殖环节用药行为的需要，更是维护动物源性食品安全和公共卫生安全的需要。某些药物和化合物，如克伦特罗、...,2020-01-20,公开,html,www.moa.gov.cn,{},-38,entity_not_found;high_value_title,
