entity_id,entity_name,entity_type,query,title,url,summary,doc_date,channel,file_type,source_site,api_attachments,score,matched_terms,error,status,content_type,bytes,text_chars,attachments,html_file,text_file,is_direct_attachment,attachment_file,skipped
MANUAL-007,黏菌素,drug,黏菌素公告,中华人民共和国农业农村部公告 第639号,https://www.moa.gov.cn/govpublic/xmsyj/202301/t20230113_6418774.htm,批准河北圣雪大成唐山制药有限责任公司申报的硫酸黏菌素可溶性粉变更注册...,2023-01-13,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202301/P020230113336116251021.doc"": ""说明书和标签.doc""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,,200,text/html,107919,8663,0,pages_html\48d3c654e751_t20230113_6418774.htm.html,pages_text\48d3c654e751_t20230113_6418774.htm.html.txt,False,,
MANUAL-008,土霉素,drug,土霉素公告,农业农村部办公厅关于2018年上半年畜禽及蜂产品兽药残留监控检测结果的通报,https://www.moa.gov.cn/govpublic/SYJ/201808/t20180829_6156498.htm,土霉素...,2018-08-29,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/SYJ/201808/P020180829398860436480.ceb"": ""nby41.ceb""}",46,entity_in_summary;suffix:兽药;priority_channel;has_api_attachments,,200,text/html,86857,10374,1,pages_html\0d9bd084a1fe_t20180829_6156498.htm.html,pages_text\0d9bd084a1fe_t20180829_6156498.htm.html.txt,False,,
MANUAL-008,土霉素,drug,土霉素公告,中华人民共和国农业农村部公告 第517号,https://www.moa.gov.cn/govpublic/xmsyj/202201/t20220114_6386948.htm,批准因诺特医药有限公司等4家公司生产的长效土霉素注射液等5种兽药产品在我国再注册...,2022-01-14,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202201/P020220127390206284861.ofd"": ""中华人民共和国农业农村部公告 第517号.ofd""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,,200,text/html,184326,9771,0,pages_html\b4f98a428279_t20220114_6386948.htm.html,pages_text\b4f98a428279_t20220114_6386948.htm.html.txt,False,,
MANUAL-008,土霉素,drug,土霉素公告,中华人民共和国农业农村部公告 第313号,https://www.moa.gov.cn/govpublic/xmsyj/202007/t20200717_6348875.htm,批准拜耳动物保健公司美国生产厂生产的土霉素注射液在我国变更注册...,2020-07-17,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202007/P020200717589418926231.ofd"": ""附件.ofd""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,,200,text/html,112449,8589,0,pages_html\54b2ed258c01_t20200717_6348875.htm.html,pages_text\54b2ed258c01_t20200717_6348875.htm.html.txt,False,,
MANUAL-009,金霉素,drug,金霉素公告,附件3金霉素预混剂等15个兽药产品质量标准和说明书范本.doc,http://www.moa.gov.cn/govpublic/xmsyj/201912/P020191226584479672507.doc,按金霉素计算...,2019-12-26,政策,word,www.moa.gov.cn,{},64,entity_in_title;suffix:兽药|质量标准|说明书;priority_channel,,200,application/msword,222208,0,0,,,True,attachments\24deb6b3ca6d_P020191226584479672507.doc,
MANUAL-009,金霉素,drug,金霉素公告,农业农村部办公厅关于2018年上半年畜禽及蜂产品兽药残留监控检测结果的通报,https://www.moa.gov.cn/govpublic/SYJ/201808/t20180829_6156498.htm,金霉素...,2018-08-29,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/SYJ/201808/P020180829398860436480.ceb"": ""nby41.ceb""}",46,entity_in_summary;suffix:兽药;priority_channel;has_api_attachments,,200,text/html,86857,10374,1,pages_html\0d9bd084a1fe_t20180829_6156498.htm.html,pages_text\0d9bd084a1fe_t20180829_6156498.htm.html.txt,False,,
MANUAL-009,金霉素,drug,金霉素公告,中华人民共和国农业农村部公告 第781号,https://www.moa.gov.cn/govpublic/xmsyj/202404/t20240424_6454306.htm,2家单位申报的盐酸金霉素可溶性粉等2种兽药产品变更注册...,2024-04-24,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202404/P020240424386469351906.pdf"": ""说明书和标签.pdf""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,,200,text/html,144447,10264,0,pages_html\bdf87812a38e_t20240424_6454306.htm.html,pages_text\bdf87812a38e_t20240424_6454306.htm.html.txt,False,,
MANUAL-010,多西环素,drug,多西环素公告,中华人民共和国农业农村部公告 第896号,https://www.moa.gov.cn/govpublic/xmsyj/202503/t20250331_6472534.htm,批准新昌和宝生物科技有限公司等2家单位申报的盐酸多西环素可溶性粉等2种兽药产品变更注册...,2025-03-31,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202503/P020251202550735385682.pdf"": ""说明书和标签.pdf""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,,200,text/html,173654,10022,0,pages_html\eb85a7e519ed_t20250331_6472534.htm.html,pages_text\eb85a7e519ed_t20250331_6472534.htm.html.txt,False,,
MANUAL-010,多西环素,drug,多西环素公告,农业农村部办公厅关于2026年第一期兽药质量监督抽检情况的通报,https://www.moa.gov.cn/govpublic/xmsyj/202603/t20260323_6482526.htm,盐酸多西环素粉...,2026-03-23,政策,html,www.moa.gov.cn,{},38,entity_in_summary;suffix:兽药;priority_channel,,200,text/html,368408,11294,0,pages_html\8172c6ddbe67_t20260323_6482526.htm.html,pages_text\8172c6ddbe67_t20260323_6482526.htm.html.txt,False,,
MANUAL-010,多西环素,drug,多西环素公告,农业农村部办公厅关于2025年第四期兽药质量监督抽检情况的通报,https://www.moa.gov.cn/govpublic/xmsyj/202601/t20260122_6480955.htm,盐酸多西环素...,2026-01-22,政策,html,www.moa.gov.cn,{},38,entity_in_summary;suffix:兽药;priority_channel,,200,text/html,420497,11838,0,pages_html\9a17dc21f5fd_t20260122_6480955.htm.html,pages_text\9a17dc21f5fd_t20260122_6480955.htm.html.txt,False,,
MANUAL-011,磺胺二甲嘧啶,drug,磺胺二甲嘧啶公告,农业农村部关于印发2026年兽药质量监督抽检和风险监测等3个计划的通知,https://www.moa.gov.cn/govpublic/xmsyj/202603/t20260318_6482396.htm,磺胺二甲嘧啶...,2026-03-18,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202603/P020260318598272942969.ofd"": ""农业农村部关于印发2026年兽药质量监督抽检和风险监测等3个计划的通知.ofd""}",58,entity_in_summary;suffix:兽药;high_value_title;priority_channel;has_api_attachments,,200,text/html,1137646,25696,0,pages_html\70f6439d3875_t20260318_6482396.htm.html,pages_text\70f6439d3875_t20260318_6482396.htm.html.txt,False,,
MANUAL-011,磺胺二甲嘧啶,drug,磺胺二甲嘧啶公告,中华人民共和国农业部公告 第2207号,https://www.moa.gov.cn/govpublic/SYJ/201502/t20150202_4380821.htm,磺胺二甲嘧啶...,2015-02-02,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/SYJ/201502/P020150202391681620326.ceb"": ""公告2207最终版.ceb""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,,200,text/html,86114,8951,1,pages_html\dc4e4597165d_t20150202_4380821.htm.html,pages_text\dc4e4597165d_t20150202_4380821.htm.html.txt,False,,
MANUAL-011,磺胺二甲嘧啶,drug,磺胺二甲嘧啶公告,中华人民共和国农业部公告第1860号,https://www.moa.gov.cn/govpublic/SYJ/201212/t20121220_3111216.htm,磺胺二甲嘧啶...,2012-12-20,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/SYJ/201212/P020121220393182199589.ceb"": ""2012GG1860.CEB""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,,200,text/html,72181,7874,0,pages_html\8f5fc8a1780a_t20121220_3111216.htm.html,pages_text\8f5fc8a1780a_t20121220_3111216.htm.html.txt,False,,
MANUAL-012,替米考星,disease,替米考星通知,农业农村部关于印发2026年兽药质量监督抽检和风险监测等3个计划的通知,https://www.moa.gov.cn/govpublic/xmsyj/202603/t20260318_6482396.htm,替米考星...,2026-03-18,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202603/P020260318598272942969.ofd"": ""农业农村部关于印发2026年兽药质量监督抽检和风险监测等3个计划的通知.ofd""}",36,entity_in_summary;disease_title_miss;suffix:通知|监测;high_value_title;priority_channel;has_api_attachments,,200,text/html,1137646,25696,0,pages_html\70f6439d3875_t20260318_6482396.htm.html,pages_text\70f6439d3875_t20260318_6482396.htm.html.txt,False,,
MANUAL-013,泰妙菌素,drug,泰妙菌素公告,农业农村部关于印发2026年兽药质量监督抽检和风险监测等3个计划的通知,https://www.moa.gov.cn/govpublic/xmsyj/202603/t20260318_6482396.htm,泰妙菌素...,2026-03-18,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202603/P020260318598272942969.ofd"": ""农业农村部关于印发2026年兽药质量监督抽检和风险监测等3个计划的通知.ofd""}",58,entity_in_summary;suffix:兽药;high_value_title;priority_channel;has_api_attachments,,200,text/html,1137646,25696,0,pages_html\70f6439d3875_t20260318_6482396.htm.html,pages_text\70f6439d3875_t20260318_6482396.htm.html.txt,False,,
MANUAL-013,泰妙菌素,drug,泰妙菌素公告,中华人民共和国农业农村部公告 第999号,https://www.moa.gov.cn/govpublic/xmsyj/202603/t20260306_6481993.htm,延胡索酸泰妙菌素...,2026-03-06,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202603/P020260306314850760869.pdf"": ""说明书和标签.pdf""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,,200,text/html,198583,10766,0,pages_html\bb97a0fa1f45_t20260306_6481993.htm.html,pages_text\bb97a0fa1f45_t20260306_6481993.htm.html.txt,False,,
MANUAL-013,泰妙菌素,drug,泰妙菌素公告,中华人民共和国农业农村部公告 第525号,https://www.moa.gov.cn/govpublic/xmsyj/202202/t20220214_6388591.htm,批准保加利亚标伟特股份有限公司等2家公司生产的延胡索酸泰妙菌素预混剂等...,2022-02-14,政策,html,www.moa.gov.cn,"{""https://www.moa.gov.cn/govpublic/xmsyj/202202/P020220214499302551409.ofd"": ""中华人民共和国农业农村部公告 第525号.ofd""}",46,entity_in_summary;suffix:公告;priority_channel;has_api_attachments,,200,text/html,157513,9352,0,pages_html\2bfab16f372e_t20220214_6388591.htm.html,pages_text\2bfab16f372e_t20220214_6388591.htm.html.txt,False,,
